timestamp;temperature;power_output;irradiance
2020-04-28 22:15:00+00:00;11.22;0;0
2020-04-28 22:30:00+00:00;11.21;0;0
2020-04-28 22:45:00+00:00;11.16;0;0
2020-04-28 23:00:00+00:00;11.01;0;0
2020-04-28 23:15:00+00:00;10.87;0;0
2020-04-28 23:30:00+00:00;10.75;0;0
2020-04-28 23:45:00+00:00;10.68;0;0
2020-04-29 00:00:00+00:00;11.13;0;0
2020-04-29 00:15:00+00:00;10.94;0;0
2020-04-29 00:30:00+00:00;10.67;0;0
2020-04-29 00:45:00+00:00;10.55;0;0
2020-04-29 01:00:00+00:00;10.71;0;0
2020-04-29 01:15:00+00:00;10.85;0;0
2020-04-29 01:30:00+00:00;10.88;0;0
2020-04-29 01:45:00+00:00;10.84;0;0
2020-04-29 02:00:00+00:00;10.76;0;0
2020-04-29 02:15:00+00:00;10.66;0;0
2020-04-29 02:30:00+00:00;10.56;0;0
2020-04-29 02:45:00+00:00;10.48;0;0
2020-04-29 03:00:00+00:00;10.41;0;0
2020-04-29 03:15:00+00:00;10.34;0;0
2020-04-29 03:30:00+00:00;10.29;0;0
2020-04-29 03:45:00+00:00;10.27;0;0
2020-04-29 04:00:00+00:00;10.28;0.005866667;0
2020-04-29 04:15:00+00:00;10.29;0.107066667;0
2020-04-29 04:30:00+00:00;10.27;0.779266667;0
2020-04-29 04:45:00+00:00;10.23;3.751333333;0
2020-04-29 05:00:00+00:00;10.21;7.7316;07.01
2020-04-29 05:15:00+00:00;10.19;7.098266667;12.08
2020-04-29 05:30:00+00:00;10.16;3.576866667;17.58
2020-04-29 05:45:00+00:00;10.12;20.09886667;17.58
2020-04-29 06:00:00+00:00;10.11;26.17473333;27.01
2020-04-29 06:15:00+00:00;10.09;14.87386667;27.01
2020-04-29 06:30:00+00:00;10.11;17.42046667;44.04
2020-04-29 06:45:00+00:00;10.11;19.65693333;47.71
2020-04-29 07:00:00+00:00;10.15;53.71946667;65.24
2020-04-29 07:15:00+00:00;10.23;198.9811333;79.94
2020-04-29 07:30:00+00:00;10.34;58.06393333;89.7
2020-04-29 07:45:00+00:00;10.5;22.63153333;95.15
2020-04-29 08:00:00+00:00;10.78;19.4044;120.86
2020-04-29 08:15:00+00:00;11.06;32.10906667;142.48
2020-04-29 08:30:00+00:00;11.31;49.9966;164.19
2020-04-29 08:45:00+00:00;11.55;50.4776;185.99
2020-04-29 09:00:00+00:00;11.78;62.523;208.07
2020-04-29 09:15:00+00:00;11.95;164.7992667;211.93
2020-04-29 09:30:00+00:00;12.1;183.5764667;236.46
2020-04-29 09:45:00+00:00;12.51;261.5997333;279.06
2020-04-29 10:00:00+00:00;13;254.1926;354
2020-04-29 10:15:00+00:00;13.07;220.6281333;295.59
2020-04-29 10:30:00+00:00;12.92;229.7473333;249.13
2020-04-29 10:45:00+00:00;12.76;212.432;213.14
2020-04-29 11:00:00+00:00;13.51;200.1117333;572.41
2020-04-29 11:15:00+00:00;13.86;126.1457333;545.49
2020-04-29 11:30:00+00:00;13.98;207.5406;465.09
2020-04-29 11:45:00+00:00;13.96;192.712;337.91
2020-04-29 12:00:00+00:00;14.59;286.7774667;720.81
2020-04-29 12:15:00+00:00;14.36;218.7834667;315.13
2020-04-29 12:30:00+00:00;13.54;96.39293333;141.58
2020-04-29 12:45:00+00:00;13.57;138.1903333;171.14
2020-04-29 13:00:00+00:00;13.99;58.26066667;288.3
2020-04-29 13:15:00+00:00;13.88;132.092;173.58
2020-04-29 13:30:00+00:00;13.47;242.2751333;143.67
2020-04-29 13:45:00+00:00;13.8;139.9754;187.97
2020-04-29 14:00:00+00:00;15.14;248.5868;660.3
2020-04-29 14:15:00+00:00;15.8;244.2301333;643.4
2020-04-29 14:30:00+00:00;16.1;115.6715333;587.32
2020-04-29 14:45:00+00:00;16.04;197.4212667;496.97
2020-04-29 15:00:00+00:00;15.23;62.22546667;259.97
2020-04-29 15:15:00+00:00;14.86;25.2348;203.75
2020-04-29 15:30:00+00:00;14.57;17.37286667;158.14
2020-04-29 15:45:00+00:00;14.18;21.84953333;121.82
2020-04-29 16:00:00+00:00;13.77;58.2504;90.95
2020-04-29 16:15:00+00:00;13.28;38.32253333;82.64
2020-04-29 16:30:00+00:00;12.92;39.3274;72.03
2020-04-29 16:45:00+00:00;12.75;33.85566667;59.39
2020-04-29 17:00:00+00:00;12.5;20.11253333;19.28
2020-04-29 17:15:00+00:00;12.06;25.08873333;11.67
2020-04-29 17:30:00+00:00;11.47;17.82606667;8.38
2020-04-29 17:45:00+00:00;10.93;10.69533333;8.89
2020-04-29 18:00:00+00:00;10.84;4.199;3.36
2020-04-29 18:15:00+00:00;11.05;0.645933333;3.36
2020-04-29 18:30:00+00:00;11.18;0.359533333;1.1
2020-04-29 18:45:00+00:00;11.05;0.097066667;0.63
2020-04-29 19:00:00+00:00;11.02;0.004333333;0.63
2020-04-29 19:15:00+00:00;11.05;0;0.2
2020-04-29 19:30:00+00:00;11.07;0;0
2020-04-29 19:45:00+00:00;11.09;0;0
2020-04-29 20:00:00+00:00;10.91;0;0
2020-04-29 20:15:00+00:00;10.89;0;0
2020-04-29 20:30:00+00:00;11.01;0;0
2020-04-29 20:45:00+00:00;11.09;0;0
2020-04-29 21:00:00+00:00;11.03;0;0
2020-04-29 21:15:00+00:00;10.89;0;0
2020-04-29 21:30:00+00:00;10.76;0;0
2020-04-29 21:45:00+00:00;10.66;0;0
2020-04-29 22:00:00+00:00;10.55;0;0
2020-04-29 22:15:00+00:00;10.48;0;0
2020-04-29 22:30:00+00:00;10.44;0;0
2020-04-29 22:45:00+00:00;10.41;0;0
2020-04-29 23:00:00+00:00;10.43;0;0
2020-04-29 23:15:00+00:00;10.45;0;0
2020-04-29 23:30:00+00:00;10.43;0;0
2020-04-29 23:45:00+00:00;10.38;0;0
2020-04-30 00:00:00+00:00;9.68;0;0
2020-04-30 00:15:00+00:00;9.67;0;0
2020-04-30 00:30:00+00:00;9.69;0;0
2020-04-30 00:45:00+00:00;9.76;0;0
2020-04-30 01:00:00+00:00;9.74;0;0
2020-04-30 01:15:00+00:00;9.53;0;0
2020-04-30 01:30:00+00:00;9.3;0;0
2020-04-30 01:45:00+00:00;9.14;0;0
2020-04-30 02:00:00+00:00;9.11;0;0
2020-04-30 02:15:00+00:00;9.23;0;0
2020-04-30 02:30:00+00:00;9.32;0;0
2020-04-30 02:45:00+00:00;9.3;0;0
2020-04-30 03:00:00+00:00;9.34;0;0
2020-04-30 03:15:00+00:00;9.39;0;0
2020-04-30 03:30:00+00:00;9.37;0.0005;0
2020-04-30 03:45:00+00:00;9.33;0.000333333;0
2020-04-30 04:00:00+00:00;9.31;0.003733333;0
2020-04-30 04:15:00+00:00;9.26;0.206733333;0
2020-04-30 04:30:00+00:00;9.2;0.7342;0
2020-04-30 04:45:00+00:00;9.1;0.996466667;0
2020-04-30 05:00:00+00:00;09.06;4.407466667;8.22
2020-04-30 05:15:00+00:00;8.99;17.4092;10.14
2020-04-30 05:30:00+00:00;8.95;20.9554;13.64
2020-04-30 05:45:00+00:00;8.9;38.17146667;13.64
2020-04-30 06:00:00+00:00;8.86;47.5416;21.92
2020-04-30 06:15:00+00:00;8.83;127.6428;26.75
2020-04-30 06:30:00+00:00;8.81;163.9961333;31.9
2020-04-30 06:45:00+00:00;8.81;138.3880667;37.34
2020-04-30 07:00:00+00:00;8.82;117.9746;47.28
2020-04-30 07:15:00+00:00;8.83;147.3014667;49.38
2020-04-30 07:30:00+00:00;8.9;117.807;62.4
2020-04-30 07:45:00+00:00;8.93;198.6635333;84.99
2020-04-30 08:00:00+00:00;9.47;232.3982;293.51
2020-04-30 08:15:00+00:00;10.03;140.7546;452.19
2020-04-30 08:30:00+00:00;10.57;257.6492;510.26
2020-04-30 08:45:00+00:00;10.63;316.6526;480.29
2020-04-30 09:00:00+00:00;11.09;345.8034;657.77
2020-04-30 09:15:00+00:00;11.57;354.6052;692.4
2020-04-30 09:30:00+00:00;11.97;333.4776667;721.01
2020-04-30 09:45:00+00:00;12.34;309.416;744.35
2020-04-30 10:00:00+00:00;12.72;262.8553333;770.77
2020-04-30 10:15:00+00:00;13.09;309.5471333;783.71
2020-04-30 10:30:00+00:00;13.32;352.4235333;792.2
2020-04-30 10:45:00+00:00;13.4;330.0275333;796.79
2020-04-30 11:00:00+00:00;13.49;268.3522667;797.29
2020-04-30 11:15:00+00:00;13.9;191.7192;793.76
2020-04-30 11:30:00+00:00;14.3;151.689;602.34
2020-04-30 11:45:00+00:00;13.51;163.8346;246.54
2020-04-30 12:00:00+00:00;13.83;226.2102;529.84
2020-04-30 12:15:00+00:00;14.17;223.8612;643.16
2020-04-30 12:30:00+00:00;14.37;201.532;686.36
2020-04-30 12:45:00+00:00;14.49;121.4068;668.2
2020-04-30 13:00:00+00:00;14.74;19.67153333;570.54
2020-04-30 13:15:00+00:00;14.8;48.0686;213.64
2020-04-30 13:30:00+00:00;13.84;31.04666667;199.32
2020-04-30 13:45:00+00:00;14.64;28.77466667;484.77
2020-04-30 14:00:00+00:00;14.51;48.1562;469.13
2020-04-30 14:15:00+00:00;14.28;45.30306667;455.71
2020-04-30 14:30:00+00:00;14.14;21.61373333;339.6
2020-04-30 14:45:00+00:00;13.68;121.8578667;133.64
2020-04-30 15:00:00+00:00;12.65;216.6258667;55.33
2020-04-30 15:15:00+00:00;11.97;212.2704;35.43
2020-04-30 15:30:00+00:00;11.4;165.0562;32.25
2020-04-30 15:45:00+00:00;11.01;105.6108667;43.69
2020-04-30 16:00:00+00:00;12.11;110.0948667;267.86
2020-04-30 16:15:00+00:00;12.37;97.50326667;315.72
2020-04-30 16:30:00+00:00;12.78;56.6096;321.55
2020-04-30 16:45:00+00:00;12.67;32.9268;290.61
2020-04-30 17:00:00+00:00;12.53;29.5656;234.24
2020-04-30 17:15:00+00:00;12.23;22.72826667;203.03
2020-04-30 17:30:00+00:00;12.09;13.48013333;170.36
2020-04-30 17:45:00+00:00;11.88;1.065533333;136.41
2020-04-30 18:00:00+00:00;11.67;5.071533333;78.66
2020-04-30 18:15:00+00:00;11.5;4.686;78.66
2020-04-30 18:30:00+00:00;11.22;1.4868;23.98
2020-04-30 18:45:00+00:00;10.94;0.126066667;23.98
2020-04-30 19:00:00+00:00;10.7;0.006533333;0
2020-04-30 19:15:00+00:00;10.41;0.000133333;0
2020-04-30 19:30:00+00:00;10.23;0;0
2020-04-30 19:45:00+00:00;10.02;0;0
2020-04-30 20:00:00+00:00;10.14;0;0
2020-04-30 20:15:00+00:00;10.04;0;0
2020-04-30 20:30:00+00:00;9.98;0;0
2020-04-30 20:45:00+00:00;9.85;0;0
2020-04-30 21:00:00+00:00;9.82;0;0
2020-04-30 21:15:00+00:00;9.74;0;0
2020-04-30 21:30:00+00:00;9.53;0;0
2020-04-30 21:45:00+00:00;9.26;0;0
2020-04-30 22:00:00+00:00;09.09;0;0
2020-04-30 22:15:00+00:00;9.17;0;0
2020-04-30 22:30:00+00:00;9.41;0;0
2020-04-30 22:45:00+00:00;9.37;0;0
2020-04-30 23:00:00+00:00;8.68;0;0
2020-04-30 23:15:00+00:00;7.94;0;0
2020-04-30 23:30:00+00:00;7.63;0;0
2020-04-30 23:45:00+00:00;7.71;0;0
2020-05-01 00:00:00+00:00;7.77;0;0
2020-05-01 00:15:00+00:00;7.68;0;0
2020-05-01 00:30:00+00:00;7.57;0;0
2020-05-01 00:45:00+00:00;7.46;0;0
2020-05-01 01:00:00+00:00;7.37;0;0
2020-05-01 01:15:00+00:00;7.28;0;0
2020-05-01 01:30:00+00:00;7.19;0;0
2020-05-01 01:45:00+00:00;7.12;0;0
2020-05-01 02:00:00+00:00;7.14;0;0
2020-05-01 02:15:00+00:00;7.14;0;0
2020-05-01 02:30:00+00:00;7.12;0;0
2020-05-01 02:45:00+00:00;7.11;0;0
2020-05-01 03:00:00+00:00;7.41;0;0
2020-05-01 03:15:00+00:00;7.59;0;0
2020-05-01 03:30:00+00:00;7.64;0.000333333;0
2020-05-01 03:45:00+00:00;7.69;0.003866667;0
2020-05-01 04:00:00+00:00;7.71;0.037466667;0
2020-05-01 04:15:00+00:00;7.66;0.156133333;0
2020-05-01 04:30:00+00:00;7.6;3.615133333;0
2020-05-01 04:45:00+00:00;7.5;9.751466667;0
2020-05-01 05:00:00+00:00;7.42;16.2068;24.9
2020-05-01 05:15:00+00:00;7.3;32.88986667;24.9
2020-05-01 05:30:00+00:00;7.17;42.715;20.08
2020-05-01 05:45:00+00:00;6.99;30.02966667;20.08
2020-05-01 06:00:00+00:00;6.86;44.4422;18.06
2020-05-01 06:15:00+00:00;6.8;95.3966;17.32
2020-05-01 06:30:00+00:00;6.76;164.8595333;20.48
2020-05-01 06:45:00+00:00;6.81;194.2344667;27.05
2020-05-01 07:00:00+00:00;07.05;114.8138667;67.53
2020-05-01 07:15:00+00:00;7.17;212.1395333;50.86
2020-05-01 07:30:00+00:00;7.17;242.2915333;62.76
2020-05-01 07:45:00+00:00;7.39;206.5463333;99.66
2020-05-01 08:00:00+00:00;7.44;191.5408667;161.02
2020-05-01 08:15:00+00:00;7.64;85.4056;197.61
2020-05-01 08:30:00+00:00;7.93;215.0864;201.85
2020-05-01 08:45:00+00:00;8.19;161.2232667;177.79
2020-05-01 09:00:00+00:00;8.56;168.6059333;187.22
2020-05-01 09:15:00+00:00;8.41;194.7874;118.79
2020-05-01 09:30:00+00:00;8.33;298.2764;224.74
2020-05-01 09:45:00+00:00;9.16;157.2046;483.28
2020-05-01 10:00:00+00:00;8.93;184.3789333;400.98
2020-05-01 10:15:00+00:00;8.42;193.6946667;221.6
2020-05-01 10:30:00+00:00;8.56;264.6523333;232.28
2020-05-01 10:45:00+00:00;9.76;317.584;409.25
2020-05-01 11:00:00+00:00;10.69;225.4113333;581.41
2020-05-01 11:15:00+00:00;10.93;224.664;421.03
2020-05-01 11:30:00+00:00;11.03;279.5619333;514.68
2020-05-01 11:45:00+00:00;12.08;369.1088;830.59
2020-05-01 12:00:00+00:00;12.72;182.5726;815.19
2020-05-01 12:15:00+00:00;12.39;272.6855333;322.42
2020-05-01 12:30:00+00:00;11.58;225.0738667;343.76
2020-05-01 12:45:00+00:00;13.32;65.38953333;814.93
2020-05-01 13:00:00+00:00;14.31;121.1164667;776.26
2020-05-01 13:15:00+00:00;14.19;362.4370667;746.16
2020-05-01 13:30:00+00:00;12.79;328.7918667;731.93
2020-05-01 13:45:00+00:00;13;256.534;731.58
2020-05-01 14:00:00+00:00;13.42;90.09973333;669.31
2020-05-01 14:15:00+00:00;13.28;18.59566667;499.65
2020-05-01 14:30:00+00:00;12.42;142.2190667;280.23
2020-05-01 14:45:00+00:00;10.38;228.7600667;17.27
2020-05-01 15:00:00+00:00;9.65;236.4412;182.3
2020-05-01 15:15:00+00:00;10.77;212.9989333;421.97
2020-05-01 15:30:00+00:00;11.72;125.8731333;364.19
2020-05-01 15:45:00+00:00;11.3;165.9164;46.16
2020-05-01 16:00:00+00:00;9.73;141.9738;20.65
2020-05-01 16:15:00+00:00;9.26;115.8726667;77.3
2020-05-01 16:30:00+00:00;10;91.494;75.17
2020-05-01 16:45:00+00:00;09.01;69.36693333;21.59
2020-05-01 17:00:00+00:00;8.62;51.1478;65.18
2020-05-01 17:15:00+00:00;8.81;31.46193333;116.98
2020-05-01 17:30:00+00:00;9.43;18.81053333;137.54
2020-05-01 17:45:00+00:00;9.88;9.727;130.76
2020-05-01 18:00:00+00:00;9.88;12.56253333;81.35
2020-05-01 18:15:00+00:00;9.75;4.683933333;27.38
2020-05-01 18:30:00+00:00;9.88;0.399133333;1.58
2020-05-01 18:45:00+00:00;10;0.004733333;1.58
2020-05-01 19:00:00+00:00;9.56;0.0052;0
2020-05-01 19:15:00+00:00;9.49;0.000733333;0
2020-05-01 19:30:00+00:00;9.44;6.67E-05;0
2020-05-01 19:45:00+00:00;9.33;0.000133333;0
2020-05-01 20:00:00+00:00;9.45;0;0
2020-05-01 20:15:00+00:00;9.59;0;0
2020-05-01 20:30:00+00:00;9.46;0;0
2020-05-01 20:45:00+00:00;9.23;0;0
2020-05-01 21:00:00+00:00;8.8;0;0
2020-05-01 21:15:00+00:00;8.43;0;0
2020-05-01 21:30:00+00:00;8.23;0;0
2020-05-01 21:45:00+00:00;8.14;0;0
2020-05-01 22:00:00+00:00;7.95;0;0
2020-05-01 22:15:00+00:00;7.7;0;0
2020-05-01 22:30:00+00:00;7.46;0;0
2020-05-01 22:45:00+00:00;7.33;0;0
2020-05-01 23:00:00+00:00;7.28;0;0
2020-05-01 23:15:00+00:00;7.24;0;0
2020-05-01 23:30:00+00:00;7.18;0;0
2020-05-01 23:45:00+00:00;7.11;0;0
2020-05-02 00:00:00+00:00;7.29;0;0
2020-05-02 00:15:00+00:00;7.17;0;0
2020-05-02 00:30:00+00:00;07.07;0;0
2020-05-02 00:45:00+00:00;6.96;0;0
2020-05-02 01:00:00+00:00;6.79;0;0
2020-05-02 01:15:00+00:00;6.61;0;0
2020-05-02 01:30:00+00:00;6.46;0;0
2020-05-02 01:45:00+00:00;6.32;0;0
2020-05-02 02:00:00+00:00;6.21;0;0
2020-05-02 02:15:00+00:00;6.13;0;0
2020-05-02 02:30:00+00:00;06.08;0;0
2020-05-02 02:45:00+00:00;06.07;0;0
2020-05-02 03:00:00+00:00;06.08;0;0
2020-05-02 03:15:00+00:00;06.09;0;0
2020-05-02 03:30:00+00:00;6.11;0.000454545;0
2020-05-02 03:45:00+00:00;6.11;0.0036;0
2020-05-02 04:00:00+00:00;6.33;0.069533333;0
2020-05-02 04:15:00+00:00;6.44;1.164;0
2020-05-02 04:30:00+00:00;6.48;6.671533333;0
2020-05-02 04:45:00+00:00;6.57;14.34286667;0
2020-05-02 05:00:00+00:00;6.66;23.82586667;32.16
2020-05-02 05:15:00+00:00;6.82;23.1264;32.16
2020-05-02 05:30:00+00:00;7;34.8432;39.02
2020-05-02 05:45:00+00:00;7.1;25.50933333;78.02
2020-05-02 06:00:00+00:00;7.18;94.66646667;76.33
2020-05-02 06:15:00+00:00;7.23;134.8106;75.27
2020-05-02 06:30:00+00:00;7.31;75.37113333;92.43
2020-05-02 06:45:00+00:00;7.43;50.75953333;125.54
2020-05-02 07:00:00+00:00;7.88;110.0928667;365.36
2020-05-02 07:15:00+00:00;8.13;221.1334667;384.05
2020-05-02 07:30:00+00:00;8.25;86.19713333;272.34
2020-05-02 07:45:00+00:00;7.62;190.8636667;46.53
2020-05-02 08:00:00+00:00;7.55;184.9350667;51.08
2020-05-02 08:15:00+00:00;7.58;215.842;77.74
2020-05-02 08:30:00+00:00;7.87;275.327;278.19
2020-05-02 08:45:00+00:00;8.84;299.0794;630.71
2020-05-02 09:00:00+00:00;09.01;192.7718667;486.31
2020-05-02 09:15:00+00:00;9.45;270.658;621.52
2020-05-02 09:30:00+00:00;9.96;264.7646667;701.41
2020-05-02 09:45:00+00:00;10.3;325.7114;732.89
2020-05-02 10:00:00+00:00;10.61;283.1076667;740
2020-05-02 10:15:00+00:00;10.8;76.60926667;568.13
2020-05-02 10:30:00+00:00;10.8;102.0733333;444.76
2020-05-02 10:45:00+00:00;10.8;30.42346667;363.82
2020-05-02 11:00:00+00:00;11.29;132.7139333;769.95
2020-05-02 11:15:00+00:00;11.63;51.3462;747.32
2020-05-02 11:30:00+00:00;11.49;67.05706667;526.79
2020-05-02 11:45:00+00:00;10.61;256.1875333;133.08
2020-05-02 12:00:00+00:00;10.49;215.7445333;136.01
2020-05-02 12:15:00+00:00;11.41;376.8535333;598.11
2020-05-02 12:30:00+00:00;12.53;347.0942667;817.06
2020-05-02 12:45:00+00:00;13.13;330.4674667;823.26
2020-05-02 13:00:00+00:00;13.52;346.0512;754.94
2020-05-02 13:15:00+00:00;13.3;290.5370667;304.15
2020-05-02 13:30:00+00:00;12.11;295.5976;83.77
2020-05-02 13:45:00+00:00;11.05;231.7460667;65.01
2020-05-02 14:00:00+00:00;11.05;99.93153333;30.48
2020-05-02 14:15:00+00:00;11.58;204.8536;345.73
2020-05-02 14:30:00+00:00;13.01;295.2818667;537.83
2020-05-02 14:45:00+00:00;13.89;262.9349333;622.2
2020-05-02 15:00:00+00:00;13.92;201.8288;593.16
2020-05-02 15:15:00+00:00;14.04;98.3738;555.62
2020-05-02 15:30:00+00:00;13.95;57.18633333;520.2
2020-05-02 15:45:00+00:00;14.06;64.9656;486.62
2020-05-02 16:00:00+00:00;14.6;164.1548;434
2020-05-02 16:15:00+00:00;14.85;97.26286667;390.36
2020-05-02 16:30:00+00:00;14.41;70.7186;341.42
2020-05-02 16:45:00+00:00;14.03;71.284;287.87
2020-05-02 17:00:00+00:00;13.69;55.22033333;54.54
2020-05-02 17:15:00+00:00;13.57;36.24613333;79
2020-05-02 17:30:00+00:00;13.48;22.24753333;109.04
2020-05-02 17:45:00+00:00;13.19;14.56046667;143.97
2020-05-02 18:00:00+00:00;12.89;10.92213333;40.49
2020-05-02 18:15:00+00:00;12.41;6.878066667;46.63
2020-05-02 18:30:00+00:00;11.87;3.5802;37.61
2020-05-02 18:45:00+00:00;11.24;0.886;15.33
2020-05-02 19:00:00+00:00;10.18;0.079466667;0
2020-05-02 19:15:00+00:00;9.84;0.002266667;0
2020-05-02 19:30:00+00:00;9.9;0;0
2020-05-02 19:45:00+00:00;9.79;0;0
2020-05-02 20:00:00+00:00;09.06;0;0
2020-05-02 20:15:00+00:00;7.95;0;0
2020-05-02 20:30:00+00:00;6.8;0;0
2020-05-02 20:45:00+00:00;6.19;0;0
2020-05-02 21:00:00+00:00;6.55;0;0
2020-05-02 21:15:00+00:00;6.87;0;0
2020-05-02 21:30:00+00:00;6.88;0;0
2020-05-02 21:45:00+00:00;6.87;0;0
2020-05-02 22:00:00+00:00;6.67;0;0
2020-05-02 22:15:00+00:00;06.05;0;0
2020-05-02 22:30:00+00:00;5.63;0;0
2020-05-02 22:45:00+00:00;05.01;0;0
2020-05-02 23:00:00+00:00;4.6;0;0
2020-05-02 23:15:00+00:00;4.32;0;0
2020-05-02 23:30:00+00:00;3.69;0;0
2020-05-02 23:45:00+00:00;3.49;0;0
2020-05-03 00:00:00+00:00;3.15;0;0
2020-05-03 00:15:00+00:00;3.31;0;0
2020-05-03 00:30:00+00:00;3.26;0;0
2020-05-03 00:45:00+00:00;3.21;0;0
2020-05-03 01:00:00+00:00;3.19;0;0
2020-05-03 01:15:00+00:00;3.24;0;0
2020-05-03 01:30:00+00:00;3.5;0;0
2020-05-03 01:45:00+00:00;3.65;0;0
2020-05-03 02:00:00+00:00;3.58;0;0
2020-05-03 02:15:00+00:00;3.38;0;0
2020-05-03 02:30:00+00:00;03.08;0;0
2020-05-03 02:45:00+00:00;2.7;0;0
2020-05-03 03:00:00+00:00;2.84;0;0
2020-05-03 03:15:00+00:00;3.18;0.000333333;0
2020-05-03 03:30:00+00:00;3.42;0.001066667;0
2020-05-03 03:45:00+00:00;3.76;0.033466667;0
2020-05-03 04:00:00+00:00;3.89;0.332933333;0
2020-05-03 04:15:00+00:00;04.01;3.1972;0
2020-05-03 04:30:00+00:00;4.2;11.5094;0
2020-05-03 04:45:00+00:00;4.41;26.4186;0
2020-05-03 05:00:00+00:00;4.41;41.46973333;47.66
2020-05-03 05:15:00+00:00;4.31;57.0378;47.66
2020-05-03 05:30:00+00:00;4.61;47.68553333;120.88
2020-05-03 05:45:00+00:00;5.13;54.0612;138.36
2020-05-03 06:00:00+00:00;5.9;66.65633333;194.15
2020-05-03 06:15:00+00:00;07.04;71.9936;234.71
2020-05-03 06:30:00+00:00;8.2;71.8526;274.4
2020-05-03 06:45:00+00:00;9.22;73.61066667;313.35
2020-05-03 07:00:00+00:00;10.36;81.6018;372.71
2020-05-03 07:15:00+00:00;11.18;100.1449333;401.92
2020-05-03 07:30:00+00:00;11.99;156.7096;415.01
2020-05-03 07:45:00+00:00;12.74;203.1669333;413.99
2020-05-03 08:00:00+00:00;13.38;196.6425333;448.66
2020-05-03 08:15:00+00:00;13.87;276.7536;480.85
2020-05-03 08:30:00+00:00;14.28;220.5637333;514.16
2020-05-03 08:45:00+00:00;14.72;201.5010667;548.45
2020-05-03 09:00:00+00:00;15.16;323.8435333;597.48
2020-05-03 09:15:00+00:00;15.45;300.3625333;633.43
2020-05-03 09:30:00+00:00;15.73;256.5323333;668.35
2020-05-03 09:45:00+00:00;16.06;304.0713333;702.37
2020-05-03 10:00:00+00:00;16.22;259.9880667;752.21
2020-05-03 10:15:00+00:00;16.64;280.4694;741.99
2020-05-03 10:30:00+00:00;17.24;241.8297333;712.3
2020-05-03 10:45:00+00:00;17.41;288.8914;665.58
2020-05-03 11:00:00+00:00;16.88;214.4860667;841.63
2020-05-03 11:15:00+00:00;16.65;211.0676;847
2020-05-03 11:30:00+00:00;16.96;252.1138;843.91
2020-05-03 11:45:00+00:00;17.25;302.8713333;833.42
2020-05-03 12:00:00+00:00;17.3;276.7804667;802.59
2020-05-03 12:15:00+00:00;17.4;218.8571333;812.37
2020-05-03 12:30:00+00:00;17.27;159.7907333;812.26
2020-05-03 12:45:00+00:00;16.98;128.0084667;803.5
2020-05-03 13:00:00+00:00;17.54;102.6809333;725.75
2020-05-03 13:15:00+00:00;18.4;139.013;684.26
2020-05-03 13:30:00+00:00;18.4;140.5499333;655.12
2020-05-03 13:45:00+00:00;18.13;149.563;636.81
2020-05-03 14:00:00+00:00;18.05;133.5164;533.35
2020-05-03 14:15:00+00:00;18.45;107.3665333;607.34
2020-05-03 14:30:00+00:00;18.82;96.803;599.45
2020-05-03 14:45:00+00:00;18.74;108.3046;519.91
2020-05-03 15:00:00+00:00;18.67;86.43286667;466.06
2020-05-03 15:15:00+00:00;18.75;54.7656;368.06
2020-05-03 15:30:00+00:00;18.81;45.28326667;276.34
2020-05-03 15:45:00+00:00;18.29;51.8698;190.12
2020-05-03 16:00:00+00:00;17.38;32.53986667;100.08
2020-05-03 16:15:00+00:00;17.03;33.98313333;113.35
2020-05-03 16:30:00+00:00;17.04;25.00526667;123.45
2020-05-03 16:45:00+00:00;17.08;17.34546667;130.77
2020-05-03 17:00:00+00:00;17.23;8.593666667;243.21
2020-05-03 17:15:00+00:00;17.36;9.208666667;187.14
2020-05-03 17:30:00+00:00;17.36;6.043533333;119.18
2020-05-03 17:45:00+00:00;17.17;5.634933333;40.81
2020-05-03 18:00:00+00:00;17.24;7.933266667;29.37
2020-05-03 18:15:00+00:00;17.25;1.569733333;11.01
2020-05-03 18:30:00+00:00;15.95;0.204533333;2.97
2020-05-03 18:45:00+00:00;14.25;0.025733333;2.97
2020-05-03 19:00:00+00:00;13.38;0.0062;0
2020-05-03 19:15:00+00:00;12.92;6.67E-05;0
2020-05-03 19:30:00+00:00;12.7;0;0
2020-05-03 19:45:00+00:00;12.58;0;0
2020-05-03 20:00:00+00:00;12.62;0;0
2020-05-03 20:15:00+00:00;12.58;0;0
2020-05-03 20:30:00+00:00;12.45;0;0
2020-05-03 20:45:00+00:00;12.17;0;0
2020-05-03 21:00:00+00:00;11.72;0;0
2020-05-03 21:15:00+00:00;11.69;0;0
2020-05-03 21:30:00+00:00;11.8;0;0
2020-05-03 21:45:00+00:00;11.9;0;0
2020-05-03 22:00:00+00:00;11.82;0;0
2020-05-03 22:15:00+00:00;11.93;0;0
2020-05-03 22:30:00+00:00;12.01;0;0
2020-05-03 22:45:00+00:00;11.9;0;0
2020-05-03 23:00:00+00:00;11.78;0;0
2020-05-03 23:15:00+00:00;11.78;0;0
2020-05-03 23:30:00+00:00;11.77;0;0
2020-05-03 23:45:00+00:00;11.73;0;0
2020-05-04 00:00:00+00:00;9.99;0;0
2020-05-04 00:15:00+00:00;9.89;0;0
2020-05-04 00:30:00+00:00;9.72;0;0
2020-05-04 00:45:00+00:00;9.63;0;0
